Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Suzuki Mehran 1994 for sale in Islamabad,Islamabad,Suzuki,Mehran,1994,"150,000 km",Petrol,Manual,800 cc,Silver Metallic,Hatchback,290000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1994-for-sale-in-islamabad-10386252,"Mehran 1994
Number Faisalabad 
Battery new
Tyre 2 new
Body 40%- need denting/painting 
Demand 290,000",Faisalabad,Local,"Jul 29, 2025",10386252,[],"Mehran 1994 Number Faisalabad Battery new Tyre 2 new Body 40%- need denting/painting Demand 290,000 Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2002 for sale in Islamabad,Islamabad,Suzuki,Mehran,2002,"300,000 km",Petrol,Manual,800 cc,Blue,Hatchback,800000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2002-for-sale-in-islamabad-10385511,Everything is in genuine condition. In showroom condition. After Market Alloy rims. New tires installed recently. Paint touchups in a few places. Never got into accident. Original book of this car is also available. Complete original file is availble. Complete service details available. Token tax is up to date. All token taxes are paid for life. Price is flexible. Urgently need to sell the  car.,Punjab,Local,"Jul 29, 2025",10385511,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player']",Everything is in genuine condition. In showroom condition. After Market Alloy rims. New tires installed recently. Paint touchups in a few places. Never got into accident. Original book of this car is also available. Complete original file is availble. Complete service details available. Token tax is up to date. All token taxes are paid for life. Price is flexible. Urgently need to sell the  car. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2011 for sale in Islamabad,Islamabad,Suzuki,Mehran,2011,"100,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,735000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-10386011,All documents clear hai sindh numb white colour engine suspension tyres 100% hai Lightweight allow rims . Original return file is available . Totally driven on petrol. Willing to exchange with another car. Never been into any accident. Original book of this car is also available. Token tax is up to date.,Sindh,Local,"Jul 29, 2025",10386011,[],All documents clear hai sindh numb white colour engine suspension tyres 100% hai Lightweight allow rims . Original return file is available . Totally driven on petrol. Willing to exchange with another car. Never been into any accident. Original book of this car is also available. Token tax is up to date. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"93,946 km",Petrol,Manual,800 cc,Grey,N/A,1095000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10381590,"CAR DETAILS :-  
- 2nd Owner
- Model 2012
- Demand 11.80000
- Neat and Clean
- Complete Documents
- Life Time token paid
- Just Buy and Drive
- Islambad  Registration 
- Biometeric On The Spot
- Chat Diggi Bonnet Geniune 
- Fully Maintained
- Price Is Negotiable On The Spot
- Looking To Sell The Car Urgently",Islamabad,Local,"Jul 29, 2025",10381590,[],CAR DETAILS :- - 2nd Owner - Model 2012 - Demand 11.80000 - Neat and Clean - Complete Documents - Life Time token paid - Just Buy and Drive - Islambad  Registration - Biometeric On The Spot - Chat Diggi Bonnet Geniune - Fully Maintained - Price Is Negotiable On The Spot - Looking To Sell The Car Urgently Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2008 for sale in Islamabad,Islamabad,Suzuki,Mehran,2008,"90,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,695000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-10385908,"inner outdoor genuine new tyres installed 
smoot drive petrol CNG both
engine  ok
documents clear
smart card 
own my name biometric on the spot All original documents are complete.",Sindh,Local,"Jul 29, 2025",10385908,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'USB and Auxillary Cable']",inner outdoor genuine new tyres installed smoot drive petrol CNG both engine  ok documents clear smart card own my name biometric on the spot All original documents are complete. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2007 for sale in Islamabad,Islamabad,Suzuki,Mehran,2007,"100,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,850000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10237909,"For Sale: Suzuki Mehran VXR 2007
 Lahore Registered
 Fresh Look – Clean Interior & Exterior
 Smooth Drive – Engine & Suspension in Good Condition
 Powerful Sound System Installed (with Woofer)
 Comfortable & Economical Car for Daily Use
 Ideal for City Driving & Fuel Efficient

Condition:
Car is used but well maintained. No major work required – just buy and. All service history log maintained. 100% original. Original Book is available. Complete service details available. Token tax paid for life. Need to sell the car urgently. All original documents are complete",Lahore,Local,"Jul 29, 2025",10237909,"['AM/FM Radio', 'CD Player', 'DVD Player', 'Front Speakers', 'Power Locks', 'Power Windows', 'Rear Camera', 'Rear Speakers', 'USB and Auxillary Cable']",For Sale: Suzuki Mehran VXR 2007 Lahore Registered Fresh Look – Clean Interior & Exterior Smooth Drive – Engine & Suspension in Good Condition Powerful Sound System Installed (with Woofer) Comfortable & Economical Car for Daily Use Ideal for City Driving & Fuel Efficient Condition: Car is used but well maintained. No major work required – just buy and. All service history log maintained. 100% original. Original Book is available. Complete service details available. Token tax paid for life. Need to sell the car urgently. All original documents are complete Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"51,000 km",Petrol,Manual,800 cc,Silver,Hatchback,1580000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10384707,"Call on 0/3/0/4/5-9-5-6-1-9-7-
Total Genuine  %
One of the cleanest car in Islamabad 
Oil change recently 
battery new installed 
brand new Tyre recently changed 
First owner Family used
Documents clear
biometric available 
For Further details message me on WhatsApp...",Islamabad,Local,"Jul 28, 2025",10384707,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",Call on 0/3/0/4/5-9-5-6-1-9-7- Total Genuine  % One of the cleanest car in Islamabad Oil change recently battery new installed brand new Tyre recently changed First owner Family used Documents clear biometric available For Further details message me on WhatsApp... Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1999 for sale in Islamabad,Islamabad,Suzuki,Mehran,1999,"10,000 km",Petrol,Manual,800 cc,Snow White Pearl,Hatchback,620000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1999-for-sale-in-islamabad-10384350,"engine  
gair tyre A one condition 
All documents available",Faisalabad,Local,"Jul 28, 2025",10384350,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'USB and Auxillary Cable']",engine gair tyre A one condition All documents available Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"50,000 km",Petrol,Manual,796 cc,Silky Silver,Hatchback,1300000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10383724,Genuine meter KM driven.,Islamabad,Local,"Jul 28, 2025",10383724,"['AM/FM Radio', 'Air Conditioning', 'Immobilizer Key']",Genuine meter KM driven. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2017 for sale in Islamabad,Islamabad,Suzuki,Mehran,2017,"85,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1625000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10383310,"genuine condition
genuine air condition 
non-accidental 
mobilizer key 
car is in good neat clean condition
scratchless",Islamabad,Local,"Jul 28, 2025",10383310,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",genuine condition genuine air condition non-accidental mobilizer key car is in good neat clean condition scratchless Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2013 for sale in Islamabad,Islamabad,Suzuki,Mehran,2013,"32,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,980000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10383067,Gari MashaAllah one hand use he home used car he kohee b Kam gari ma required nahee he condition 10by10 he just buy and drive,Karachi,Local,"Jul 28, 2025",10383067,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",Gari MashaAllah one hand use he home used car he kohee b Kam gari ma required nahee he condition 10by10 he just buy and drive Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,1 km,Petrol,Manual,800 cc,Snow White Pearl,Hatchback,935000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10382366,…,Islamabad,Local,"Jul 28, 2025",10382366,[],… Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"60,000 km",Petrol,Manual,796 cc,Silky Silver,Hatchback,1125000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10382209,gari all ok hi document clear bio on the spot ac chill very spicele car tyre rim new har kaam howa hi just bay and drive,Punjab,Local,"Jul 28, 2025",10382209,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",gari all ok hi document clear bio on the spot ac chill very spicele car tyre rim new har kaam howa hi just bay and drive Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"200,000 km",Petrol,Manual,800 cc,Gray Metallic,Hatchback,1180000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10382166,"CAR DETAILS :-
- 2nd Owner
- Model 2012
- Demand 11.80000
- Neat and Clean
- Complete Documents
- Life Time token paid
- Just Buy and Drive
- Islambad Registration
- Biometeric On The Spot
- Chat Diggi Bonnet Geniune
- Fully Maintained
- Price Is Negotiable On The Spot
- Looking To Sell The Car Urgently",Islamabad,Local,"Jul 28, 2025",10382166,"['AM/FM Radio', 'Air Conditioning', 'Front Speakers', 'USB and Auxillary Cable']",CAR DETAILS :- - 2nd Owner - Model 2012 - Demand 11.80000 - Neat and Clean - Complete Documents - Life Time token paid - Just Buy and Drive - Islambad Registration - Biometeric On The Spot - Chat Diggi Bonnet Geniune - Fully Maintained - Price Is Negotiable On The Spot - Looking To Sell The Car Urgently Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2008 for sale in Islamabad,Islamabad,Suzuki,Mehran,2008,"37,000 km",Petrol,Manual,800 cc,Blue,Hatchback,780000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-10225550,"Comfortable drive, on my name bodywise ok, enginewise ok.  all document and biometric available.",Punjab,Local,"Jul 28, 2025",10225550,"['AM/FM Radio', 'Air Conditioning']","Comfortable drive, on my name bodywise ok, enginewise ok.  all document and biometric available. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2019 for sale in Islamabad,Islamabad,Suzuki,Mehran,2019,"50,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1650000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10381327,MEHRAN Vx 2019 MODEL TOTAL GENIUN SAME LIKE NEW ONLY DRIVEN 24000KM LOCATION MIRPUR AZAD KASHMIR,Islamabad,Local,"Jul 28, 2025",10381327,"['AM/FM Radio', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",MEHRAN Vx 2019 MODEL TOTAL GENIUN SAME LIKE NEW ONLY DRIVEN 24000KM LOCATION MIRPUR AZAD KASHMIR Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"85,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1280000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10381141,new tyre,Lahore,Local,"Jul 28, 2025",10381141,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",new tyre Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"76,000 km",Petrol,Manual,800 cc,White,Hatchback,1335000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10381001,"Registered in 2019, Original documents available, genuine condition, best working condition of engine, smooth drive, no noise, sound of any kind.  AC implanted from Athar AC F10 but gas was not filled this season.",Islamabad,Local,"Jul 28, 2025",10381001,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']","Registered in 2019, Original documents available, genuine condition, best working condition of engine, smooth drive, no noise, sound of any kind.  AC implanted from Athar AC F10 but gas was not filled this season. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2007 for sale in Islamabad,Islamabad,Suzuki,Mehran,2007,"200,000 km",Petrol,Manual,800 cc,Blue,Hatchback,680000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10380979,"Outer Full Showered
In mint condition
Smart Card Available
Alloy Rims.
All original documents are complete
Petrol driven
Price is bit Negotiatiable
Chaska party dur rhy",Lahore,Local,"Jul 28, 2025",10380979,[],Outer Full Showered In mint condition Smart Card Available Alloy Rims. All original documents are complete Petrol driven Price is bit Negotiatiable Chaska party dur rhy Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2016 for sale in Islamabad,Islamabad,Suzuki,Mehran,2016,"100,000 km",Petrol,Manual,800 cc,Grey,Hatchback,1425000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-10380552,total genuine no touching new tyres and rims After Market Alloy rims. 100% original . All original documents are complete  . Totally driven on petrol. Token tax paid for life. New tires installed recently . Original Book is available. Need to sell the car urgently.,Islamabad,Local,"Jul 28, 2025",10380552,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",total genuine no touching new tyres and rims After Market Alloy rims. 100% original . All original documents are complete  . Totally driven on petrol. Token tax paid for life. New tires installed recently . Original Book is available. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2010 for sale in Islamabad,Islamabad,Suzuki,Mehran,2010,"64,162 km",Petrol,Manual,800 cc,Gray Metallic,Hatchback,1050000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10379714,1Oner . Lightweight allow rims .,Islamabad,Local,"Jul 27, 2025",10379714,"['AM/FM Radio', 'Air Conditioning']",1Oner . Lightweight allow rims . Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1987 for sale in Islamabad,Islamabad,Suzuki,Mehran,1987,"100,000 km",Petrol,Manual,1000 cc,Bronze,Hatchback,550000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1987-for-sale-in-islamabad-10086933,subaro1987model  isb registered smart card life time biamatric available inner genuine outer shower witout poteen engine suspension Ac 100 good fuel average every thing is in perfect condition tyre 70 family usde ,Islamabad,Local,"Jul 27, 2025",10086933,[],subaro1987model  isb registered smart card life time biamatric available inner genuine outer shower witout poteen engine suspension Ac 100 good fuel average every thing is in perfect condition tyre 70 family usde Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"65,000 km",Petrol,Manual,800 cc,Grey,Hatchback,1110000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10379247,"Suzuki Mehran VXR 2014 Euro II
‎Lahore Number Registered
‎AC/ Heater Fully Functional
‎Patrol Driven Throughout
‎Total Genuine in condition, one piece Minor Touching
‎Genuine Color
‎Complete File Available
‎Leather Seats
‎Good Fuel Average
‎Non-Accidental
‎Tyres are in good condition
‎Transfered on my Name
‎Family Use Car
‎Price Slightly Negotiable
‎Smart Card
‎Available for test drive",Lahore,Local,"Jul 27, 2025",10379247,"['AM/FM Radio', 'Air Conditioning', 'CD Player']","Suzuki Mehran VXR 2014 Euro II ‎Lahore Number Registered ‎AC/ Heater Fully Functional ‎Patrol Driven Throughout ‎Total Genuine in condition, one piece Minor Touching ‎Genuine Color ‎Complete File Available ‎Leather Seats ‎Good Fuel Average ‎Non-Accidental ‎Tyres are in good condition ‎Transfered on my Name ‎Family Use Car ‎Price Slightly Negotiable ‎Smart Card ‎Available for test drive Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2008 for sale in Islamabad,Islamabad,Suzuki,Mehran,2008,"90,000 km",Petrol,Manual,800 cc,White,Hatchback,695000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-10379191,"inner outdoor genuine new tyres installed 
smoot drive petrol CNG both
engine  ok
documents clear
smart card 
own my name biometric on the spot All original documents are complete  .",Sindh,Local,"Jul 27, 2025",10379191,"['AM/FM Radio', 'CD Player']",inner outdoor genuine new tyres installed smoot drive petrol CNG both engine  ok documents clear smart card own my name biometric on the spot All original documents are complete  . Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2019 for sale in Islamabad,Islamabad,Suzuki,Mehran,2019,"70,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1650000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10378883,first owner,Islamabad,Local,"Jul 27, 2025",10378883,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",first owner Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"96,000 km",Petrol,Manual,796 cc,Gold,Hatchback,1200000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10378663,"2nd owner, outside shower, inside original",Karachi,Local,"Jul 27, 2025",10378663,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']","2nd owner, outside shower, inside original Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"17,500 km",Petrol,Manual,800 cc,Grey,Hatchback,1120000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10378512,Aoa i am selling my home used Suzuki Mehran Vx 2015 lhr Reg Original smart card lifetime tokens Very good condition almost original Paint . 100% Engine gear nd suspension Tyres condition good. No any work just buy nd drive. Only serious Buyers can contact Location-Islamabad,Lahore,Local,"Jul 27, 2025",10378512,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']",Aoa i am selling my home used Suzuki Mehran Vx 2015 lhr Reg Original smart card lifetime tokens Very good condition almost original Paint . 100% Engine gear nd suspension Tyres condition good. No any work just buy nd drive. Only serious Buyers can contact Location-Islamabad Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"88,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1440000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10378496,Alloy Rims. Complete original file is availble .smar card,Punjab,Local,"Jul 27, 2025",10378496,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Alloy Rims. Complete original file is availble .smar card Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"65,000 km",Petrol,Manual,800 cc,Pearl Beige Or Gold,Hatchback,1200000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10378462,"December 2014 registered.
All original documents are complete  . Lifetime token tax paid. Non accidental. Original book and number plate is available as well.
Car is in excellent condition, used only within Islamabad.
Driven mainly for short commutes between G-11 and Blue Area.

Single-handed use
Clean interior and exterior.
Transfer is mandatory.
Inside out fully original. 
Mark on front left door
price is negotiable

Viewing Location:

Can be seen in Blue Area during weekdays (office hours)

Available in G-11 on weekends or evenings.",Islamabad,Local,"Jul 27, 2025",10378462,"['AM/FM Radio', 'CD Player', 'Immobilizer Key']","December 2014 registered. All original documents are complete  . Lifetime token tax paid. Non accidental. Original book and number plate is available as well. Car is in excellent condition, used only within Islamabad. Driven mainly for short commutes between G-11 and Blue Area. Single-handed use Clean interior and exterior. Transfer is mandatory. Inside out fully original. Mark on front left door price is negotiable Viewing Location: Can be seen in Blue Area during weekdays (office hours) Available in G-11 on weekends or evenings. Mention PakWheels.com when calling Seller to get a good deal"
Suzuki Mehran 2012 for sale in Islamabad,Islamabad,Suzuki,Mehran,2012,"100,000 km",Petrol,Manual,800 cc,Black,Hatchback,825000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-islamabad-10377764,total janion brand new tyers punjab registered good condition All token taxes are paid to date. Looking to sell the car urgently.,Punjab,Local,"Jul 27, 2025",10377764,[],total janion brand new tyers punjab registered good condition All token taxes are paid to date. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2011 for sale in Islamabad,Islamabad,Suzuki,Mehran,2011,"150,000 km",Petrol,Manual,800 cc,Graphite Grey,Hatchback,1000000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-10377578,"First Owner car 
2 piece touching minor 
Non accidental 
No shower 
Slightly negotiable 
Poshish done ",Islamabad,Local,"Jul 27, 2025",10377578,"['AM/FM Radio', 'DVD Player']",First Owner car 2 piece touching minor Non accidental No shower Slightly negotiable Poshish done Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"75,000 km",Petrol,Manual,800 cc,White,Hatchback,995000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10377129,neat & clean home used car  urgent sale  . Chilled Ac . new tyre & Rim installed almost 70 to 80 percent  genuine no work required,Islamabad,Local,"Jul 27, 2025",10377129,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",neat & clean home used car  urgent sale  . Chilled Ac . new tyre & Rim installed almost 70 to 80 percent  genuine no work required Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2011 for sale in Islamabad,Islamabad,Suzuki,Mehran,2011,"50,000 km",Petrol,Manual,800 cc,White,Hatchback,1050000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-9991226,mehran 2011 one piece touch inner seal to seal home used car engine suspension 100per ok,Islamabad,Local,"Jul 27, 2025",9991226,['AM/FM Radio'],mehran 2011 one piece touch inner seal to seal home used car engine suspension 100per ok Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1992 for sale in Islamabad,Islamabad,Suzuki,Mehran,1992,"200,000 km",Petrol,Manual,800 cc,White,Hatchback,390000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1992-for-sale-in-islamabad-10376917,"Mehran 1992 model. Lifetime  token paid.
Original documents and biometric available 
Price negotiable 
Car is in running condition and Punjab registered. 

Contact  Abdul Hameed to see the car in Korang  Town  islamabad 

Contact  numbers",Bahawalpur,Local,"Jul 27, 2025",10376917,['AM/FM Radio'],Mehran 1992 model. Lifetime  token paid. Original documents and biometric available Price negotiable Car is in running condition and Punjab registered. Contact  Abdul Hameed to see the car in Korang  Town  islamabad Contact  numbers Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2015 for sale in Islamabad,Islamabad,Suzuki,Mehran,2015,"100,000 km",Petrol,Manual,800 cc,White,Hatchback,1100000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-islamabad-10376922,گاڑی کے سارے کاغذات پورے ہیں اچھی کنڈیشن میں ہے گاڑی جس بھائی نے لینی ہو وہی رابطہ کرے گپ شپ والے حضرات دور رہیں,Punjab,Local,"Jul 27, 2025",10376922,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",گاڑی کے سارے کاغذات پورے ہیں اچھی کنڈیشن میں ہے گاڑی جس بھائی نے لینی ہو وہی رابطہ کرے گپ شپ والے حضرات دور رہیں Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"38,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,999000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10376848,"Suzuki Mehran vxr Euro 2 
Model 2014
Registered Lahore 
Inside genuine 
Outside Minor touching 
All genuine paint 
Original smart card & file
biometric available 
brand new tyres
Engine condition 10/10
AC need service's 
No work required just buyInside genuine Original return file is available .",Lahore,Local,"Jul 27, 2025",10376848,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Suzuki Mehran vxr Euro 2 Model 2014 Registered Lahore Inside genuine Outside Minor touching All genuine paint Original smart card & file biometric available brand new tyres Engine condition 10/10 AC need service's No work required just buyInside genuine Original return file is available . Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2018 for sale in Islamabad,Islamabad,Suzuki,Mehran,2018,"67,000 km",Petrol,Manual,796 cc,Solid White,Hatchback,1485000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-10376671,Lightweight allow rims . Complete original file is availble . Totally driven on petrol. All token taxes are paid for life . Few paint touchups on the body . Original Book is available. Token tax is up to date. Looking to sell the car urgently.,Rawalpindi,Local,"Jul 27, 2025",10376671,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']",Lightweight allow rims . Complete original file is availble . Totally driven on petrol. All token taxes are paid for life . Few paint touchups on the body . Original Book is available. Token tax is up to date. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 1989 for sale in Islamabad,Islamabad,Suzuki,Mehran,1989,"450,000 km",Petrol,Manual,800 cc,Red,Hatchback,490000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-islamabad-10376654,"Suzuki mehran Japan assembled 
biometric on the spot smart card available 
All token paid taxi scheme car. seal pack outer shower no work required..just buy and drive brand new tyres hissa wagera sab ok hay koi kaam nai hay",Rawalpindi,Imported,"Jul 27, 2025",10376654,[],Suzuki mehran Japan assembled biometric on the spot smart card available All token paid taxi scheme car. seal pack outer shower no work required..just buy and drive brand new tyres hissa wagera sab ok hay koi kaam nai hay Mention PakWheels.com when calling Seller to get a good deal
Suzuki Mehran 2014 for sale in Islamabad,Islamabad,Suzuki,Mehran,2014,"48,000 km",Petrol,Manual,796 cc,Graphite Grey,Hatchback,1145000 PKR,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10376581,"Gari bilkul mechanically 100 percent ha
body wise b ksi ksm ka koi msla ni ha
total genuine ha 
outer sy thori c touching ha
just buy and drive
intahiii smoooth gari ha",Islamabad,Local,"Jul 27, 2025",10376581,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']",Gari bilkul mechanically 100 percent ha body wise b ksi ksm ka koi msla ni ha total genuine ha outer sy thori c touching ha just buy and drive intahiii smoooth gari ha Mention PakWheels.com when calling Seller to get a good deal
