Name,City,Brand,Model,Year,Mileage,Fuel,Transmission,Engine Capacity,Color,Body Type,Price,Ad URL,Description,Registered In,Assembly,Last Updated:,Ad Ref #,Features,Seller Comments
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"168,000 km",Petrol,Automatic,1800 cc,Black,Sedan,3612000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10428770,"Owned by an Army officer, this car is in pristine condition. Seeing is believing! Will be sold to the nearest offer. Serious buyers, please contact between 2:00 PM to 06:00 PM.",Islamabad,Local,"Aug 07, 2025",10428770,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']","Owned by an Army officer, this car is in pristine condition. Seeing is believing! Will be sold to the nearest offer. Serious buyers, please contact between 2:00 PM to 06:00 PM. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2017 for sale in Islamabad,Islamabad,Toyota,Corolla,2017,"88,000 km",Petrol,Automatic,1800 cc,Super white,Sedan,4875000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10428742,"Bounet changed and one fender repaint due to hard scratchs rest of the car is genuine 
not accident at all
using since last 2 years 
price is slightly negotiable on spot 
car can be seen in Attock city",Lahore,Local,"Aug 07, 2025",10428742,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",Bounet changed and one fender repaint due to hard scratchs rest of the car is genuine not accident at all using since last 2 years price is slightly negotiable on spot car can be seen in Attock city Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1982 for sale in Islamabad,Islamabad,Toyota,Corolla,1982,"250,000 km",Petrol,Manual,1300 cc,White,N/A,780000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1982-for-sale-in-islamabad-10428706,"dx toyota corolla
model 1982
registered punjab
biometric available 
smart card 
4k original engine 
1300 cc
fully restored 
non accidental 
price is negotiable 
good condition 
tyre 60 percent 
semi alloy rim",Punjab,Local,"Aug 07, 2025",10428706,[],dx toyota corolla model 1982 registered punjab biometric available smart card 4k original engine 1300 cc fully restored non accidental price is negotiable good condition tyre 60 percent semi alloy rim Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"98,520 km",Petrol,Manual,1300 cc,Silver Metallic,Sedan,3050000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10428660,"Toyota Corolla Xli Special Edition 
Model : 2014
Karachi Number 
Total Original 100%
Mechanical 100%
Government officer and Family use car
For details call plz",Sindh,Local,"Aug 07, 2025",10428660,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Steering', 'Power Windows']",Toyota Corolla Xli Special Edition Model : 2014 Karachi Number Total Original 100% Mechanical 100% Government officer and Family use car For details call plz Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2004 for sale in Islamabad,Islamabad,Toyota,Corolla,2004,"800,000 km",Petrol,Manual,1300 cc,Super White,Sedan,1975000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-islamabad-10428651,Digi Genion Baki saari shower h Andr sy Total Seal packed AC Chill ,Lahore,Imported,"Aug 07, 2025",10428651,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Cassette Player', 'DVD Player', 'Power Locks', 'Power Steering']",Digi Genion Baki saari shower h Andr sy Total Seal packed AC Chill Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2007 for sale in Islamabad,Islamabad,Toyota,Corolla,2007,"488,253 km",Petrol,Manual,1300 cc,Black,Sedan,1800000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-islamabad-10114251,Alloy rims condition 6/10  ,Lahore,Local,"Aug 07, 2025",10114251,"['ABS', 'AM/FM Radio', 'CD Player']",Alloy rims condition 6/10 Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"62,000 km",Petrol,Automatic,1600 cc,White,Sedan,5100000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10428177,"Toyota Corolla Altis 1.6 in outclass condition. Smells like a brand new altis.
No Touchups  on outer body 100% in showroom condition. 
Inside and outside seal to seal genuine.
Islamabad number registered on my name.
Beautiful super white color. 
water throwing engine. 
Comfortable and elegant company fitted seats.
This beast is in its genuine condition with not a single rupee work required.

All gadgets working properly. Interior is in mint condition.
Average is really good. 
Very exciting and comfortable ride.
Respectable, decent yet powerful car for family use.
Demand is negotiable for genuine buyers and visitors only.",Islamabad,Local,"Aug 07, 2025",10428177,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Toyota Corolla Altis 1.6 in outclass condition. Smells like a brand new altis. No Touchups  on outer body 100% in showroom condition. Inside and outside seal to seal genuine. Islamabad number registered on my name. Beautiful super white color. water throwing engine. Comfortable and elegant company fitted seats. This beast is in its genuine condition with not a single rupee work required. All gadgets working properly. Interior is in mint condition. Average is really good. Very exciting and comfortable ride. Respectable, decent yet powerful car for family use. Demand is negotiable for genuine buyers and visitors only. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"192,000 km",Petrol,Manual,1300 cc,Attitude Black,Sedan,2250000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10406249,"COROLLA XLI 
MODEL 2010 
LAHORE REGISTERED  
ROOF PILLARS DIGI GENUINE 
INNER SEALS PACK 
MECHANICAL PERFECT 

22.5 LACS 
URGENTSALE ",Lahore,Local,"Aug 07, 2025",10406249,"['Air Conditioning', 'Immobilizer Key', 'Power Steering']",COROLLA XLI MODEL 2010 LAHORE REGISTERED ROOF PILLARS DIGI GENUINE INNER SEALS PACK MECHANICAL PERFECT 22.5 LACS URGENTSALE Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1998 for sale in Islamabad,Islamabad,Toyota,Corolla,1998,1 km,Diesel,Manual,2000 cc,Red,Sedan,1500000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1998-for-sale-in-islamabad-10427623,"Toyota corolla 2.0D 
Lahore number 2nd owner
Minor touching on sides
No any work required 
Good fuel average 
Ac chilled",Lahore,Local,"Aug 07, 2025",10427623,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'Cassette Player', 'Front Speakers', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Toyota corolla 2.0D Lahore number 2nd owner Minor touching on sides No any work required Good fuel average Ac chilled Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2018 for sale in Islamabad,Islamabad,Toyota,Corolla,2018,"130,000 km",Petrol,Automatic,1600 cc,Super White,Sedan,4600000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-10427365,One piece minor touchup. Complete original file is availble. Original book is available as well. Alloy Rims. Non accidental. Brand new tires installed. Totally driven on petrol.,Sindh,Local,"Aug 07, 2025",10427365,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",One piece minor touchup. Complete original file is availble. Original book is available as well. Alloy Rims. Non accidental. Brand new tires installed. Totally driven on petrol. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2004 for sale in Islamabad,Islamabad,Toyota,Corolla,2004,"200,000 km",Petrol,Manual,1600 cc,silver metallic,Sedan,2400000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-islamabad-10427334,"SE SALOON 2004 Model 
1.6 CC 
NO WORK NEEDED JUST BUY AND DRIVE 
NO FOOLISH OFFERS
Only whatsapp",Lahore,Imported,"Aug 07, 2025",10427334,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'Cassette Player', 'DVD Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",SE SALOON 2004 Model 1.6 CC NO WORK NEEDED JUST BUY AND DRIVE NO FOOLISH OFFERS Only whatsapp Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2016 for sale in Islamabad,Islamabad,Toyota,Corolla,2016,"150,000 km",Petrol,Manual,1300 cc,Burgundy,Sedan,3900000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10426792,Everything is in genuine condition. Complete original file is availble. Never been into any accident. Driven on petrol throughout.Please call on Whatsapp Sim is off.,Islamabad,Local,"Aug 07, 2025",10426792,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Everything is in genuine condition. Complete original file is availble. Never been into any accident. Driven on petrol throughout.Please call on Whatsapp Sim is off. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2012 for sale in Islamabad,Islamabad,Toyota,Corolla,2012,"100,000 km",Petrol,Manual,1300 cc,Green,Sedan,3050000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10426543,"Toyota Corolla Gli 2012 Manual 
No work required 
Just sit, start and drive 
2 jgha pr hlii c qalam lgi hy baki genuine hay full ",Islamabad,Local,"Aug 07, 2025",10426543,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Toyota Corolla Gli 2012 Manual No work required Just sit, start and drive 2 jgha pr hlii c qalam lgi hy baki genuine hay full Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2021 for sale in Islamabad,Islamabad,Toyota,Corolla,2021,"93,000 km",Petrol,Automatic,1598 cc,Attitude Black,Sedan,5800000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10426320,"Total genuine in perfect pristine condition,driven in city mostly so gives 11-12 Average. Two scratches on front left fender which were covered up no accident. Price is final",Islamabad,Local,"Aug 07, 2025",10426320,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Total genuine in perfect pristine condition,driven in city mostly so gives 11-12 Average. Two scratches on front left fender which were covered up no accident. Price is final Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2015 for sale in Islamabad,Islamabad,Toyota,Corolla,2015,"148,000 km",Petrol,Manual,1300 cc,White,Sedan,3785000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10425940,the car is in total genuine condition no work required just buy and drive price slightly negotiable but no folish offers family used 2nd owner car (total genuine) bio matric on spot the car can be seen in f 11 Islamabad what's aap number :,Islamabad,Local,"Aug 06, 2025",10425940,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",the car is in total genuine condition no work required just buy and drive price slightly negotiable but no folish offers family used 2nd owner car (total genuine) bio matric on spot the car can be seen in f 11 Islamabad what's aap number : Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2008 for sale in Islamabad,Islamabad,Toyota,Corolla,2008,"200,000 km",Petrol,Manual,1300 cc,Black,Sedan,2200000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-10425769,"TOYOTA 
COROLLA XLI/Gli 
2008 
Body CHAT BONNET DIGGI PILLAR ARE GENUINE INNER SEAL TO SEAL 
ENGINE1300 own powerfull engine 
Car is in good condition 
New tyres vossen rims 
For more details 
",Karachi,Local,"Aug 06, 2025",10425769,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Cassette Player', 'Power Locks', 'Power Steering']",TOYOTA COROLLA XLI/Gli 2008 Body CHAT BONNET DIGGI PILLAR ARE GENUINE INNER SEAL TO SEAL ENGINE1300 own powerfull engine Car is in good condition New tyres vossen rims For more details Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1998 for sale in Islamabad,Islamabad,Toyota,Corolla,1998,"200,000 km",Petrol,Automatic,1500 cc,Black,Sedan,1300000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1998-for-sale-in-islamabad-10425751,"Inner totally genuine
Outer fully showered with potin
Entertainment screen
Automatic smooth transmission.
New tyres with Rims
Suspensions and mechanically perfect
Recently changed engine and suspension oil
Minor body scratches. 
Non-accidented
In my own name. 
New tyres with Rims
CNG installed but totally driven on petrol.
Can be seen in police foundation on weekdays and in G-10 on weekends.
. After Market Alloy rims. Original book of this car is also available",Lahore,Local,"Aug 06, 2025",10425751,"['Air Conditioning', 'Alloy Rims', 'Power Steering', 'Rear Speakers']",Inner totally genuine Outer fully showered with potin Entertainment screen Automatic smooth transmission. New tyres with Rims Suspensions and mechanically perfect Recently changed engine and suspension oil Minor body scratches. Non-accidented In my own name. New tyres with Rims CNG installed but totally driven on petrol. Can be seen in police foundation on weekdays and in G-10 on weekends. . After Market Alloy rims. Original book of this car is also available Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"310,000 km",Petrol,Manual,1800 cc,White,Sedan,3900000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10425749,"Army Officer driven. . Alloy Rims. Inside out fully original. Original return file is available . Complete service history available. No call/SMS will be answered after office hours. Petrol driven, CNG never installed . Exchange option can be considered. All token taxes are paid for life . In showroom condition. Brand new tires installed. Non accidental. Original Book is available. Price is flexible. Engine in pristine condition . All token taxes are paid to date. Looking to sell the car urgently.",Sindh,Local,"Aug 06, 2025",10425749,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']","Army Officer driven. . Alloy Rims. Inside out fully original. Original return file is available . Complete service history available. No call/SMS will be answered after office hours. Petrol driven, CNG never installed . Exchange option can be considered. All token taxes are paid for life . In showroom condition. Brand new tires installed. Non accidental. Original Book is available. Price is flexible. Engine in pristine condition . All token taxes are paid to date. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2011 for sale in Islamabad,Islamabad,Toyota,Corolla,2011,"160,000 km",Petrol,Manual,1300 cc,Silver,Sedan,2430000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10425546,"Mechanically ok new tyre installed ac work done condensor change 
Chat k nechy spray h fresh look k
Lie",Islamabad,Local,"Aug 06, 2025",10425546,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Mechanically ok new tyre installed ac work done condensor change Chat k nechy spray h fresh look k Lie Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2015 for sale in Islamabad,Islamabad,Toyota,Corolla,2015,"112,000 km",Petrol,Automatic,1300 cc,Blue,Sedan,3800000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10357063,"*Corolla GLI 2016 Auto (2015 Dec)  Isb Registered*
- Family used neat and clean car under use of an Army Officer.
- Tokens paid  & upto date
- Only minor touching which is negligible.
- Non accidented and no mechanical work required (Guaranteed). 
- Car can be seen in Gulberg Greens
",Islamabad,Local,"Aug 06, 2025",10357063,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",*Corolla GLI 2016 Auto (2015 Dec)  Isb Registered* - Family used neat and clean car under use of an Army Officer. - Tokens paid  & upto date - Only minor touching which is negligible. - Non accidented and no mechanical work required (Guaranteed). - Car can be seen in Gulberg Greens Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2025 for sale in Islamabad,Islamabad,Toyota,Corolla,2025,"5,500 km",Petrol,Automatic,1800 cc,White,Sedan,8350000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-islamabad-10425453,"Mint condition 
2025 june invocie ",Islamabad,Local,"Aug 06, 2025",10425453,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",Mint condition 2025 june invocie Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2010 for sale in Islamabad,Islamabad,Toyota,Corolla,2010,"150,000 km",Petrol,Manual,1300 cc,Silver,Sedan,2100000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10425445,Toyota Corolla Gli outer shower seal pack No accident Lightweight allow rims . Original return file is available . Totally driven on petrol. Original Book is available. Token tax is up to date. more details contacts us .,Sindh,Local,"Aug 06, 2025",10425445,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Toyota Corolla Gli outer shower seal pack No accident Lightweight allow rims . Original return file is available . Totally driven on petrol. Original Book is available. Token tax is up to date. more details contacts us . Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2005 for sale in Islamabad,Islamabad,Toyota,Corolla,2005,"3,600 km",Petrol,Manual,1300 cc,Super White,Sedan,1700000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-islamabad-10425317,"Toyota Corolla XLi 2005 Model
Family used Car
Millage 360000
Demand 17 lacs
Please contact only serious buyers
",Lahore,Local,"Aug 06, 2025",10425317,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Cassette Player', 'Power Locks', 'Power Steering']",Toyota Corolla XLi 2005 Model Family used Car Millage 360000 Demand 17 lacs Please contact only serious buyers Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2022 for sale in Islamabad,Islamabad,Toyota,Corolla,2022,"46,500 km",Petrol,Manual,1600 cc,Super White,Sedan,6000000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10425067,"Fully maintained through authorized dealership. Everything is in genuine condition . All service history log maintained. Call/SMS only during office hours please. All original documents are complete  . Petrol driven, CNG never installed . As good as a brand new car. Brand new tires installed. Never got into accident. Original book is available as well. Will be sold to nearest offer. Engine in pristine condition . All token taxes are paid to date. Need to sell the car urgently.",Islamabad,Local,"Aug 06, 2025",10425067,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Fully maintained through authorized dealership. Everything is in genuine condition . All service history log maintained. Call/SMS only during office hours please. All original documents are complete  . Petrol driven, CNG never installed . As good as a brand new car. Brand new tires installed. Never got into accident. Original book is available as well. Will be sold to nearest offer. Engine in pristine condition . All token taxes are paid to date. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"82,000 km",Petrol,Manual,1300 cc,Silver Metallic,Sedan,3500000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10424985,total genuine.,Islamabad,Local,"Aug 06, 2025",10424985,"['Air Conditioning', 'Immobilizer Key', 'Power Steering']",total genuine. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2008 for sale in Islamabad,Islamabad,Toyota,Corolla,2008,"300,000 km",Petrol,Manual,1300 cc,Gold,Sedan,2200000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-10424698,"Neat and clean car. In use of government doctor, no mechanical work required. All documents available.  Rear fender touch + painted below pillars by previous owner.  Price slightly negotiable. Looking to sell urgently.",Lahore,Local,"Aug 06, 2025",10424698,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Cassette Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']","Neat and clean car. In use of government doctor, no mechanical work required. All documents available.  Rear fender touch + painted below pillars by previous owner.  Price slightly negotiable. Looking to sell urgently. Mention PakWheels.com when calling Seller to get a good deal"
Toyota Corolla 2012 for sale in Islamabad,Islamabad,Toyota,Corolla,2012,"71,000 km",Petrol,Manual,1300 cc,White,N/A,4000000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10423542,The car was in the use of an Army Officer. Everything is in genuine condition . All original documents are complete  . Complete service details available. Driven on petrol throughout . Never been into any accident. Will be sold to nearest offer. All token taxes are paid to date.,Islamabad,Local,"Aug 06, 2025",10423542,[],The car was in the use of an Army Officer. Everything is in genuine condition . All original documents are complete  . Complete service details available. Driven on petrol throughout . Never been into any accident. Will be sold to nearest offer. All token taxes are paid to date. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2009 for sale in Islamabad,Islamabad,Toyota,Corolla,2009,"10,000 km",Petrol,Manual,1300 cc,Attitude Black,Sedan,2375000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-10424532,"Home used car Sindh number 
original book 
original file
original number plate 
Owen engine with best condition 
VIP alloyrims with best condition tayers
suspension 0% work required 
interior 100% original seal pack
exterior 98% with original colour 
only lift side 2 doors with calam
cng never installed 
awesome fuel average 
for more details plz contact me on mentione number 
price is slightly negotiable 
deeler hazrat sy mazrat",Sindh,Local,"Aug 06, 2025",10424532,"['Air Conditioning', 'Immobilizer Key', 'Power Steering']",Home used car Sindh number original book original file original number plate Owen engine with best condition VIP alloyrims with best condition tayers suspension 0% work required interior 100% original seal pack exterior 98% with original colour only lift side 2 doors with calam cng never installed awesome fuel average for more details plz contact me on mentione number price is slightly negotiable deeler hazrat sy mazrat Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1986 for sale in Islamabad,Islamabad,Toyota,Corolla,1986,"100,000 km",Petrol,Manual,1300 cc,Red,Sedan,480000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-islamabad-10424516,"Toyota Corolla DX Saloon
shower for fresh look
All work Done (No work required)
16 valve (EFI engine) installed",D.G.Khan,Local,"Aug 06, 2025",10424516,"['AM/FM Radio', 'Air Conditioning']",Toyota Corolla DX Saloon shower for fresh look All work Done (No work required) 16 valve (EFI engine) installed Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2014 for sale in Islamabad,Islamabad,Toyota,Corolla,2014,"123,523 km",Petrol,Automatic,1300 cc,White,Sedan,3350000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10424456,Complete car no work required perfect engine.,Islamabad,Local,"Aug 06, 2025",10424456,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Complete car no work required perfect engine. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2007 for sale in Islamabad,Islamabad,Toyota,Corolla,2007,"159,565 km",Diesel,Manual,2000 cc,Silver,Sedan,2850000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-islamabad-10420991,"
Mor information please call ",Islamabad,Local,"Aug 06, 2025",10420991,"['AM/FM Radio', 'Air Conditioning', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Mor information please call Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2012 for sale in Islamabad,Islamabad,Toyota,Corolla,2012,"120,000 km",Petrol,Automatic,1600 cc,Black,Sedan,2900000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10424155,"Home used car
For details call only.",Islamabad,Local,"Aug 06, 2025",10424155,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",Home used car For details call only. Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2003 for sale in Islamabad,Islamabad,Toyota,Corolla,2003,"5,000 km",Petrol,Automatic,1500 cc,White,Sedan,3250000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-islamabad-10424203,good condition,Peshawar,Imported,"Aug 06, 2025",10424203,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']",good condition Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 2022 for sale in Islamabad,Islamabad,Toyota,Corolla,2022,"17,000 km",Petrol,Automatic,1800 cc,Super White,Sedan,6875000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10424065,"Second owner
Islamabad registered 
Single digit
Original mileage
Back fender sprayed",Islamabad,Local,"Aug 06, 2025",10424065,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'Cruise Control', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']",Second owner Islamabad registered Single digit Original mileage Back fender sprayed Mention PakWheels.com when calling Seller to get a good deal
Toyota Corolla 1993 for sale in Islamabad,Islamabad,Toyota,Corolla,1993,"200,000 km",Petrol,Manual,1300 cc,Grey,N/A,1650000 PKR,https://www.pakwheels.com/used-cars/toyota-corolla-1993-for-sale-in-islamabad-10423931,"beauty 93 XE G  for sale 70 percent genuine condition 
new engine
suspension 
Macanical 
Android penal
back camra
etc",Lahore,Imported,"Aug 06, 2025",10423931,[],beauty 93 XE G  for sale 70 percent genuine condition new engine suspension Macanical Android penal back camra etc Mention PakWheels.com when calling Seller to get a good deal
