Name,Description,Seller Comments,City,Brand,Model,Year,Mileage,Actual Price,Predicted Price,Absolute Error,Percentage Error (%),Ad URL
Toyota Corolla 2022 for sale in Islamabad,"Grande 1.8 Black interior
Model 2022
Colour white
Total geniune 
Mileage 75000
Geniune mileage
Unused spare wheel
Good condition car

 ",Grande 1.8 Black interior Model 2022 Colour white Total geniune Mileage 75000 Geniune mileage Unused spare wheel Good condition car Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2022,75000,6950000,6771700.0,178300.0,2.5654676258992803,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10409751
Toyota Corolla 2013 for sale in Islamabad,"TOTAL Genuine Garantee 
neat and clean
brand new tyre rims Lightweight allow rims . Everything is in genuine condition . As good as a brand new car. All taxes paid.",TOTAL Genuine Garantee neat and clean brand new tyre rims Lightweight allow rims . Everything is in genuine condition . As good as a brand new car. All taxes paid. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2013,132000,3700000,3521483.3333333335,178516.6666666665,4.82477477477477,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10468277
Toyota Corolla 2023 for sale in Islamabad,Lightweight allow rims . Everything is in genuine condition . All original documents are complete  . Totally driven on petrol. In showroom condition. Never been into any accident. Will be sold to nearest offer. Sealed and powerful engine . Token tax is up to date. Urgently need to sellthe  car.,Lightweight allow rims . Everything is in genuine condition . All original documents are complete  . Totally driven on petrol. In showroom condition. Never been into any accident. Will be sold to nearest offer. Sealed and powerful engine . Token tax is up to date. Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2023,42985,7500000,7321100.0,178900.0,2.3853333333333335,https://www.pakwheels.com/used-cars/toyota-corolla-2023-for-sale-in-islamabad-10422165
Toyota Corolla 2022 for sale in Islamabad,"PakWheels inspected car
Inspection report attached
Number plates available
Token Tax Paid
1st  Owner
Manufacture 2022
Registered 2022
Documents available 
2 key available",PakWheels inspected car Inspection report attached Number plates available Token Tax Paid 1st  Owner Manufacture 2022 Registered 2022 Documents available 2 key available Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2022,62846,6400000,6220416.666666667,179583.33333333302,2.8059895833333286,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10400389
Toyota Corolla 2005 for sale in Islamabad,"chat digi bonnet genuine 100%
ineer seal to seal 100%
mechanical 100%
new rim tyres 100%
all documents clear",chat digi bonnet genuine 100% ineer seal to seal 100% mechanical 100% new rim tyres 100% all documents clear Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2005,200000,2350000,2167050.0,182950.0,7.785106382978723,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-islamabad-10463912
Toyota Corolla 2014 for sale in Islamabad,"Toyota Corolla XLI 
model 2014
milage 68000
B2B",Toyota Corolla XLI model 2014 milage 68000 B2B Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2014,68891,3480000,3296149.993333333,183850.00666666683,5.283046168582381,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-10479905
Toyota Corolla 2015 for sale in Islamabad,"Total genuine on garranty, 2015 model 2016 registered,  genuine grande alloy wheels installed , fitted with new tyres, fog lamps, front kit,  side skirts, leather seats, TV back camera installed , 38.50 saey neechay wlaay raabta na karain. On my own name, Everything is in genuine condition not a single penny work just buy and drive.","Total genuine on garranty, 2015 model 2016 registered,  genuine grande alloy wheels installed , fitted with new tyres, fog lamps, front kit,  side skirts, leather seats, TV back camera installed , 38.50 saey neechay wlaay raabta na karain. On my own name, Everything is in genuine condition not a single penny work just buy and drive. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2015,109000,3960000,3773469.993333333,186530.00666666683,4.710353703703707,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10476980
Toyota Corolla 2016 for sale in Islamabad,"Grande 2016 new key 
One piece touching
Price is flexible ",Grande 2016 new key One piece touching Price is flexible Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2016,110000,4650000,4463033.306666667,186966.69333333336,4.020789103942652,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10372168
Toyota Corolla 2015 for sale in Islamabad,100% original. Just like a Zero Meter car. Lightweight allow rims. All original documents are complete. Never been into any accident. New tires installed recently.,100% original. Just like a Zero Meter car. Lightweight allow rims. All original documents are complete. Never been into any accident. New tires installed recently. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2015,131000,4600000,4412799.996666667,187200.00333333295,4.069565289855064,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-10124847
Toyota Corolla 2010 for sale in Islamabad,"The car is in pristine condition. Seeing is believing! Will be sold to the nearest offer. Serious buyers, please contact onwards : 2:00 PM. Owned by an Army officer. ","The car is in pristine condition. Seeing is believing! Will be sold to the nearest offer. Serious buyers, please contact onwards : 2:00 PM. Owned by an Army officer. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2010,168000,3612000,3423990.0,188010.0,5.20514950166113,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10429990
Toyota Corolla 2010 for sale in Islamabad,"Owned by an Army officer, this car is in pristine condition. Seeing is believing! Will be sold to the nearest offer. Serious buyers, please contact between 2:00 PM to 06:00 PM.","Owned by an Army officer, this car is in pristine condition. Seeing is believing! Will be sold to the nearest offer. Serious buyers, please contact between 2:00 PM to 06:00 PM. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2010,168000,3612000,3423990.0,188010.0,5.20514950166113,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10428770
Toyota Corolla 2016 for sale in Islamabad,"GRANDE 2016 
130k driven
isb number 
1 pcs touch
For more details Contact",GRANDE 2016 130k driven isb number 1 pcs touch For more details Contact Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2016,130000,4890000,4701000.0,189000.0,3.8650306748466257,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10323933
Toyota Corolla 2017 for sale in Islamabad,Total Genuine Fresh car Home used Brand New Tyre,Total Genuine Fresh car Home used Brand New Tyre Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2017,97630,4390000,4197749.956666667,192250.043333333,4.379272057706902,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10301899
Toyota Corolla 2022 for sale in Islamabad,"Toyota corolla altis grande 1.8 X latest shape brand new condition 10/10 showroom maintained family driven only in islamabad. 
Serious buyers contact ",Toyota corolla altis grande 1.8 X latest shape brand new condition 10/10 showroom maintained family driven only in islamabad. Serious buyers contact Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2022,47000,7050000,6856866.666666667,193133.33333333302,2.739479905437348,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10480970
Toyota Corolla 1987 for sale in Islamabad,"outer shower inner total genuine suspension  
all ok smooth drive no work reqired only buy and drive",outer shower inner total genuine suspension all ok smooth drive no work reqired only buy and drive Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1987,100000,950000,754876.6666666666,195123.33333333337,20.53929824561404,https://www.pakwheels.com/used-cars/toyota-corolla-1987-for-sale-in-islamabad-10450642
Toyota Corolla 2013 for sale in Islamabad,hi iam selling toyota altis 1.6 auto totally geniun nd antique car for toyota lovers nd its in brand new condition if any body has interested then calme,hi iam selling toyota altis 1.6 auto totally geniun nd antique car for toyota lovers nd its in brand new condition if any body has interested then calme Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2013,83000,4360000,4163899.99,196100.00999999978,4.4977066513761415,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-10393425
Toyota Corolla 2011 for sale in Islamabad,"URGENT FOR SALE ANTEEK CAR          
MODEL = 2015
REGISTER = LAHORE
CONDITION = 100%
mechanical = 100%
A/C  CHILLED=100%
SEAL PACKED= 100%
ENGINE = 100%
CHAT PILLER JENWAN
SIDES SPARAY FOR FRESH LOOK
DEMAND = 3250000
ALLOY RIM INSTALLED
LCD PANEL INSTALLED
KENWOOD SPEAKER
LOCATION= DHAMIAL CAMP CHAKRI ROAD BANI STOP
CONTACT =03165:330315
03062:302302
SYED HASSAN SHAH After Market Alloy rims. The car was in the use of an Army Officer. Original return file is available . Totally driven on petrol. All token taxes are paid for life . As good as a brand new car. Paint touchups in a few places. Fitted with new tires. Original book is available as well. Will be sold to nearest offer. Sealed and powerful engine . All taxes paid. Need to sell the car urgently.",URGENT FOR SALE ANTEEK CAR MODEL = 2015 REGISTER = LAHORE CONDITION = 100% mechanical = 100% A/C  CHILLED=100% SEAL PACKED= 100% ENGINE = 100% CHAT PILLER JENWAN SIDES SPARAY FOR FRESH LOOK DEMAND = 3250000 ALLOY RIM INSTALLED LCD PANEL INSTALLED KENWOOD SPEAKER LOCATION= DHAMIAL CAMP CHAKRI ROAD BANI STOP CONTACT =03165:330315 03062:302302 SYED HASSAN SHAH After Market Alloy rims. The car was in the use of an Army Officer. Original return file is available . Totally driven on petrol. All token taxes are paid for life . As good as a brand new car. Paint touchups in a few places. Fitted with new tires. Original book is available as well. Will be sold to nearest offer. Sealed and powerful engine . All taxes paid. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2011,155000,3300000,3102900.0,197100.0,5.972727272727273,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10121738
Toyota Corolla 1982 for sale in Islamabad,"dx toyota corolla
model 1982
registered punjab
biometric available 
smart card 
4k original engine 
1300 cc
fully restored 
non accidental 
price is negotiable 
good condition 
tyre 60 percent 
semi alloy rim",dx toyota corolla model 1982 registered punjab biometric available smart card 4k original engine 1300 cc fully restored non accidental price is negotiable good condition tyre 60 percent semi alloy rim Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1982,250000,780000,580370.0,199630.0,25.593589743589746,https://www.pakwheels.com/used-cars/toyota-corolla-1982-for-sale-in-islamabad-10428706
Toyota Corolla 2008 for sale in Islamabad,"Toyota 2008
Minor touching 
Need and clean car 
Machanical
",Toyota 2008 Minor touching Need and clean car Machanical Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2008,300000,3300000,3098700.0,201300.0,6.1,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-10465974
Toyota Corolla 2020 for sale in Islamabad,"Pak Wheel Inspection Report Available. Overall rating 9.6/10. Just Buy and Drive with peace of mind. 

For Sale: Toyota Grande (Top of the Line) – Gun Metallic Grey | Beige Interior

First Owner | Toyota Dealership Maintained

Two Digital Special Number. 

All scheduled maintenance and essential services completed on time.

Recently replaced tyres – no immediate maintenance required.

Immaculate mechanical and driving condition.

Genuine, well-kept car with smooth performance.

This vehicle is priced reasonably considering the current market for premium sedans in this category — offering excellent value for money.

Serious buyers are welcome to inspect the car at a mutually convenient time and location in Islamabad.

Available for sale to the closest reasonable offer.","Pak Wheel Inspection Report Available. Overall rating 9.6/10. Just Buy and Drive with peace of mind. For Sale: Toyota Grande (Top of the Line) – Gun Metallic Grey | Beige Interior First Owner | Toyota Dealership Maintained Two Digital Special Number. All scheduled maintenance and essential services completed on time. Recently replaced tyres – no immediate maintenance required. Immaculate mechanical and driving condition. Genuine, well-kept car with smooth performance. This vehicle is priced reasonably considering the current market for premium sedans in this category — offering excellent value for money. Serious buyers are welcome to inspect the car at a mutually convenient time and location in Islamabad. Available for sale to the closest reasonable offer. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2020,105000,6250000,6048600.0,201400.0,3.2224000000000004,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-10410705
Toyota Corolla 2016 for sale in Islamabad,Inside out fully original. In showroom condition. Fully maintained through authorized dealership. All service history log maintained. . Lightweight allow rims. Original book of this car is also available. All original documents are complete. Never got into accident. Brand new tires installed. Token tax is up to date,Inside out fully original. In showroom condition. Fully maintained through authorized dealership. All service history log maintained. . Lightweight allow rims. Original book of this car is also available. All original documents are complete. Never got into accident. Brand new tires installed. Token tax is up to date Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2016,67000,4900000,4697283.333333333,202716.66666666698,4.137074829931979,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10435757
Toyota Corolla 2017 for sale in Islamabad,"Toyota Corolla Altis Grande 2017 – For Sale
(Genuine new-shape headlights model)
	•	Model & Year: 2017 Toyota Corolla Altis Grande
	•	Color: Black
	•	Registration: Islamabad number
	•	Condition:
	•	100% genuine paint – not a single piece showered or repainted
	•	Fully maintained, family-used car
	•	Original genuine bumpers also included
	•	No work required – everything in perfect condition
	•	Mileage: around 100K KM (Genuine) 
	•	Special Features:
	•	Genuine “new-shape” headlights
	•	Smooth drive, well-kept interior & exterior
	•	Regularly serviced & maintained

Price: 55,000,00.00 (5.5 Million PKR) 
Contact: Hamza Durrani","Toyota Corolla Altis Grande 2017 – For Sale (Genuine new-shape headlights model) •	Model & Year: 2017 Toyota Corolla Altis Grande •	Color: Black •	Registration: Islamabad number •	Condition: •	100% genuine paint – not a single piece showered or repainted •	Fully maintained, family-used car •	Original genuine bumpers also included •	No work required – everything in perfect condition •	Mileage: around 100K KM (Genuine) •	Special Features: •	Genuine “new-shape” headlights •	Smooth drive, well-kept interior & exterior •	Regularly serviced & maintained Price: 55,000,00.00 (5.5 Million PKR) Contact: Hamza Durrani Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2017,100000,5500000,5296666.666666667,203333.33333333302,3.6969696969696915,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10446071
Toyota Corolla 2016 for sale in Islamabad,"Salam i am selling my car which is total orignal condition
Total bumper to bumper original guaranteed even both bumpers are in original condition scratchless condition. Antique carolla for corolla lovers 3 original keys with manual book first see and than decided to make offers sorry for dealer's its for only serious customer who know the value of this condition car",Salam i am selling my car which is total orignal condition Total bumper to bumper original guaranteed even both bumpers are in original condition scratchless condition. Antique carolla for corolla lovers 3 original keys with manual book first see and than decided to make offers sorry for dealer's its for only serious customer who know the value of this condition car Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2016,20700,4750000,4543653.326666667,206346.67333333287,4.344140491228061,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10488069
Toyota Corolla 2010 for sale in Islamabad,"ONE OF A KIND ONLY FOR ANTIQUE LOVERS
BONE STOCK CONDITION NOT A SINGLE SCREW EVER CHANGED STILL ON 10W30 OIL.
FIRST OWNER BUMPER TO BUMPER ORIGINAL AND SPOTLESS CONDITION GUARANTEED. NOT A SINGLE INCH OF REPAINT OR SCRATCH.
ORIGINAL LOW MILLEGE ONLY 78K DRIVEN FROM DAY ONE TILL DATE TOYOTA MAINTAIN WITH COMPLETE SERVICE HISTORY AVAILABLE.
UNUSED SPARE TIRE ORIGINAL 3KEYS MANUAL BOOKS ALL AVAILABLE..
ONLY FOR SERIOUS BUYERS TIME WASTER STAY AWAY .",ONE OF A KIND ONLY FOR ANTIQUE LOVERS BONE STOCK CONDITION NOT A SINGLE SCREW EVER CHANGED STILL ON 10W30 OIL. FIRST OWNER BUMPER TO BUMPER ORIGINAL AND SPOTLESS CONDITION GUARANTEED. NOT A SINGLE INCH OF REPAINT OR SCRATCH. ORIGINAL LOW MILLEGE ONLY 78K DRIVEN FROM DAY ONE TILL DATE TOYOTA MAINTAIN WITH COMPLETE SERVICE HISTORY AVAILABLE. UNUSED SPARE TIRE ORIGINAL 3KEYS MANUAL BOOKS ALL AVAILABLE.. ONLY FOR SERIOUS BUYERS TIME WASTER STAY AWAY . Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2010,78000,3950000,3742033.3333333335,207966.6666666665,5.264978902953583,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-islamabad-10424972
Toyota Corolla 2016 for sale in Islamabad,"Toyota Corolla Atlas 1.6
Model: 2016
Registered: Islamabad 
Engine Capacity: 1600cc
Mileage:100,000/- km


Other Options:
LCD Pannel
Retractable Mirrors 
Highly Fuel Efficient Car (Around 12-15 km/L Fuel Avg)
Genuine Mileage and Much More","Toyota Corolla Atlas 1.6 Model: 2016 Registered: Islamabad Engine Capacity: 1600cc Mileage:100,000/- km Other Options: LCD Pannel Retractable Mirrors Highly Fuel Efficient Car (Around 12-15 km/L Fuel Avg) Genuine Mileage and Much More Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2016,100000,4500000,4291216.666666667,208783.33333333302,4.639629629629622,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10368855
Toyota Corolla 2009 for sale in Islamabad,"TOYOTA COROLLA GLI 
1.3 MT
MODEL 2009
MILEAGE 161,000 KM'S
DEMAND 3,280,000/-","TOYOTA COROLLA GLI 1.3 MT MODEL 2009 MILEAGE 161,000 KM'S DEMAND 3,280,000/- Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2009,161000,3280000,3070400.0,209600.0,6.390243902439025,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-islamabad-10479070
Toyota Corolla 2017 for sale in Islamabad,"Toyota corolla XLI 2017 ,2018 shape,  very low mileage,  new tires,  android panel installed,  front ,back camera installed,  engine, gear ,AC perfect condition,  two prices repainted.
totally petrol driven car
gari me halki c touching he","Toyota corolla XLI 2017 ,2018 shape,  very low mileage,  new tires,  android panel installed,  front ,back camera installed,  engine, gear ,AC perfect condition,  two prices repainted. totally petrol driven car gari me halki c touching he Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2017,114000,3999999,3789976.0233333334,210022.97666666657,5.250575729310596,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10420352
Toyota Corolla 2022 for sale in Islamabad,"Toyota Corolla Altis 1.6 Special Edition 2022 model with sunroof, available for sale. The car is in 100% genuine condition, absolutely scratchless and spotless, with a neat and clean interior and exterior. Leather seat covers with genuine fitting installed , It has been very well-maintained and carefully driven. No work is required — just buy and drive. Price is slightly negotiable on the spot. Please avoid foolish offers. Dealers and time-wasters are strictly not entertained. JazakAllah
 Contact on WhatsApp ","Toyota Corolla Altis 1.6 Special Edition 2022 model with sunroof, available for sale. The car is in 100% genuine condition, absolutely scratchless and spotless, with a neat and clean interior and exterior. Leather seat covers with genuine fitting installed , It has been very well-maintained and carefully driven. No work is required — just buy and drive. Price is slightly negotiable on the spot. Please avoid foolish offers. Dealers and time-wasters are strictly not entertained. JazakAllah Contact on WhatsApp Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,2022,48000,6290000,6079711.111111111,210288.888888889,3.343225578519698,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10396168
Toyota Corolla 2006 for sale in Islamabad,After Market Alloy rims. Original return file is available . Totally driven on petrol. Engine is changed. Minor touchups . Token tax is up to date. Need to sell the car urgently.,After Market Alloy rims. Original return file is available . Totally driven on petrol. Engine is changed. Minor touchups . Token tax is up to date. Need to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2006,368000,2200000,1988450.0,211550.0,9.61590909090909,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-islamabad-10409963
Toyota Corolla 1994 for sale in Islamabad,"After Market Alloy rims. All original documents are complete  . Petrol driven, CNG never installed . Front Fander and Bonnet touching Rest original colour ,Brand new tires installed. Looking to sell the car urgently. it's LX limited saloon 1.3 engine suspension gear Good condition non accidental AC working  can be seen in Islamabad and Abbottabad contact WhatsApp ","After Market Alloy rims. All original documents are complete  . Petrol driven, CNG never installed . Front Fander and Bonnet touching Rest original colour ,Brand new tires installed. Looking to sell the car urgently. it's LX limited saloon 1.3 engine suspension gear Good condition non accidental AC working  can be seen in Islamabad and Abbottabad contact WhatsApp Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,1994,250000,1850000,1635129.9933333334,214870.0066666666,11.614594954954951,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-islamabad-10419868
Toyota Corolla 2012 for sale in Islamabad,"CNG  Kit Install
Documents not check by pakwheels
PakWheels inspected car
Inspection report attached
Number plates available
5th Owner
Token Tax Paid
Manufacture 2012
Registered 2012
1 key available
",CNG  Kit Install Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 5th Owner Token Tax Paid Manufacture 2012 Registered 2012 1 key available Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2012,270526,2900000,2683436.6666666665,216563.3333333335,7.467701149425293,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10446094
Toyota Corolla 2008 for sale in Islamabad,Toyota certified used car. Through out company Maintained. one back left door repainted without poteen. All lubes recently done by Authorised dealership. bring your denter painter and mechanic along with you. call during office hours. 9 to 5. weekend anytime. Authorized dealership maintained. Original return file is available .,Toyota certified used car. Through out company Maintained. one back left door repainted without poteen. All lubes recently done by Authorised dealership. bring your denter painter and mechanic along with you. call during office hours. 9 to 5. weekend anytime. Authorized dealership maintained. Original return file is available . Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2008,170000,2700000,2480950.0,219050.0,8.112962962962964,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-10037119
Toyota Corolla 1992 for sale in Islamabad,"Japani car
Lightweight allow rims . 100% original . Complete original file is availble . Complete service history available. Petrol driven, CNG never installed . Company fitted CNG. Brand new ires installed. Never got into accident. Original Book is available. Engine in pristine condition . Need to sell the car urgently. Token tax is up to date.","Japani car Lightweight allow rims . 100% original . Complete original file is availble . Complete service history available. Petrol driven, CNG never installed . Company fitted CNG. Brand new ires installed. Never got into accident. Original Book is available. Engine in pristine condition . Need to sell the car urgently. Token tax is up to date. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Toyota,Corolla,1992,70000,1850000,1630743.3333333333,219256.66666666674,11.851711711711715,https://www.pakwheels.com/used-cars/toyota-corolla-1992-for-sale-in-islamabad-10398823
Toyota Corolla 2016 for sale in Islamabad,After Market Alloy rims.,After Market Alloy rims. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2016,200000,4500000,4278876.666666667,221123.33333333302,4.913851851851845,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10404467
Toyota Corolla 2008 for sale in Islamabad,Neat and clean. Original return file is available .. Paint touchups in a few places. Non accidental.Only serious buyer contact,Neat and clean. Original return file is available .. Paint touchups in a few places. Non accidental.Only serious buyer contact Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2008,165000,3450000,3227950.0,222050.0,6.43623188405797,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-islamabad-10284635
Toyota Corolla 2016 for sale in Islamabad,Toyota GLI 1.3 2016 Model/ 2019 Facelift converted Islamabad number  Total Genuine for sale. Inside out fully original. Price is slightly negotiable. Original Book is available. ,Toyota GLI 1.3 2016 Model/ 2019 Facelift converted Islamabad number  Total Genuine for sale. Inside out fully original. Price is slightly negotiable. Original Book is available. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2016,170000,3900000,3672100.0,227900.0,5.843589743589743,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-10486984
Toyota Corolla 2021 for sale in Islamabad,"Ceramic coated
UV tints installed 
Spotless condition
No exchange 
German oil used
No issues just buy and drive
Great condition 
Please message on WhatsApp ",Ceramic coated UV tints installed Spotless condition No exchange German oil used No issues just buy and drive Great condition Please message on WhatsApp Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2021,49500,5850000,5619411.111111112,230588.88888888806,3.941690408357061,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-10486278
Toyota Corolla 2012 for sale in Islamabad,Total Genuine Car Awaz ki touching hai 2 Digit Special Number hai Sirf Serious Hazrat Rabta kare 100% maintained by dealership. Complete service details available. Company fitted CNG.,Total Genuine Car Awaz ki touching hai 2 Digit Special Number hai Sirf Serious Hazrat Rabta kare 100% maintained by dealership. Complete service details available. Company fitted CNG. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2012,125000,3650000,3410033.3333333335,239966.6666666665,6.574429223744288,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-10445458
Toyota Corolla 2022 for sale in Islamabad,"Corolla altis Special edition
2022 model
61000 km

Location Tunneling Institute of Pakistan garden avenue shakar parian near Heliport Islamabad  Inside out fully original. Alloy Rims.",Corolla altis Special edition 2022 model 61000 km Location Tunneling Institute of Pakistan garden avenue shakar parian near Heliport Islamabad  Inside out fully original. Alloy Rims. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,2022,61000,6600000,6359383.333333333,240616.66666666698,3.6457070707070756,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-10373208
Toyota Corolla 1996 for sale in Islamabad,"ANTIQUE COROLLA
1996 MODEL 2006 IMPORT
TOTAL GUNINE PAINT
Automatic 1. 6
Car is in pristine condition After Market Alloy rims. Android beigh interior and much more",ANTIQUE COROLLA 1996 MODEL 2006 IMPORT TOTAL GUNINE PAINT Automatic 1. 6 Car is in pristine condition After Market Alloy rims. Android beigh interior and much more Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1996,120000,2190000,1943433.33,246566.66999999993,11.258752054794517,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-islamabad-10450702
Toyota Corolla 1978 for sale in Islamabad,"TOYOTA COROLLA KE30 UP FOR GRAB!
MOSTLY GENUINE 
ORIGINAL ENGINE
ORIGINAL GEAR
ORIGINAL SUSPENSION 
OUT CLASS CONDITION
NO MECHANICAL WORK REQUIRED
JUST BUY AND DRIVE
ITS A COLLECTORS ITEM 
ORIGINAL OWNERS MANUAL IS ALSO AVAILABLE IN 10/10 CONDITION
PRICE IS NEGOTIABLE.",TOYOTA COROLLA KE30 UP FOR GRAB! MOSTLY GENUINE ORIGINAL ENGINE ORIGINAL GEAR ORIGINAL SUSPENSION OUT CLASS CONDITION NO MECHANICAL WORK REQUIRED JUST BUY AND DRIVE ITS A COLLECTORS ITEM ORIGINAL OWNERS MANUAL IS ALSO AVAILABLE IN 10/10 CONDITION PRICE IS NEGOTIABLE. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Toyota,Corolla,1978,53000,1275000,1026950.0,248050.0,19.454901960784312,https://www.pakwheels.com/used-cars/toyota-corolla-1978-for-sale-in-islamabad-10370061
