Name,Description,Seller Comments,City,Brand,Model,Year,Mileage,Actual Price,Predicted Price,Absolute Error,Percentage Error (%),Ad URL
Suzuki Mehran 1989 for sale in Islamabad,in good condition CNG fitting home use car,in good condition CNG fitting home use car Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,1989,1989,450000,478750.0,-28750.0,-6.388888888888888,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-islamabad-10413386
Suzuki Mehran 2014 for sale in Islamabad,"Mehran VX Euro-II 2014
Second owner 
In use of Army offr
New Battery
Floor Matting 
Bluetooth,USB,AUX Player
Excellent Interior and Exterior
Islamabad Number 
On my name 
Life time token paid 
Can be seen in DHA-II","Mehran VX Euro-II 2014 Second owner In use of Army offr New Battery Floor Matting Bluetooth,USB,AUX Player Excellent Interior and Exterior Islamabad Number On my name Life time token paid Can be seen in DHA-II Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2014,90000,1150000,1178716.6666666667,-28716.666666666744,-2.497101449275369,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10366597
Suzuki Mehran 2014 for sale in Islamabad,"Suzuki Mehran 2014 Euro-2 for Sale
 model, well Maintained 
total Geniune,Buy and drive condition, Tyres and battery in best condition ,AC in working condition, Biometric and full file on spot available.
Contact only serious buyers.serious buyers.","Suzuki Mehran 2014 Euro-2 for Sale model, well Maintained total Geniune,Buy and drive condition, Tyres and battery in best condition ,AC in working condition, Biometric and full file on spot available. Contact only serious buyers.serious buyers. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2014,16,1150000,1178380.0,-28380.0,-2.467826086956522,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10410198
Suzuki Mehran 1993 for sale in Islamabad,"Alloy Rims. Army Officer driven. . Original return file is available . Petrol driven, CNG never installed . Lifetime token tax paid. Never got into accident. Price is flexible. Looking to sell the car urgently.","Alloy Rims. Army Officer driven. . Original return file is available . Petrol driven, CNG never installed . Lifetime token tax paid. Never got into accident. Price is flexible. Looking to sell the car urgently. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,1993,12385,470000,498226.6666666667,-28226.666666666686,-6.005673758865252,https://www.pakwheels.com/used-cars/suzuki-mehran-1993-for-sale-in-islamabad-10434444
Suzuki Mehran 2019 for sale in Islamabad,"Total jenion no accident,  Lightweight allow rims . Petrol driven, All token taxes are paid for life . Brand new tires installed. Original book is available as well. Urgently need to sellthe  car. Minor sechracez, Biometric on the sopt on my Name. For further info contact to my Number.","Total jenion no accident,  Lightweight allow rims . Petrol driven, All token taxes are paid for life . Brand new tires installed. Original book is available as well. Urgently need to sellthe  car. Minor sechracez, Biometric on the sopt on my Name. For further info contact to my Number. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2019,70000,1480000,1507963.3333333333,-27963.333333333256,-1.8894144144144092,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10462838
Suzuki Mehran 2010 for sale in Islamabad,"Total Genuine
2nd Owner change
Petrol Average:19kmp 
New TYERS INSTALLED 
No Work Required 
Buy two Years ago and now driven in Islamabad .
Price is negotiable on spot not a call
Whatsapp For Quick Response.
Whatsapp number; Zero/Three/One/Four/Five/Zero/Two/Nine/Four/Seven/Two",Total Genuine 2nd Owner change Petrol Average:19kmp New TYERS INSTALLED No Work Required Buy two Years ago and now driven in Islamabad . Price is negotiable on spot not a call Whatsapp For Quick Response. Whatsapp number; Zero/Three/One/Four/Five/Zero/Two/Nine/Four/Seven/Two Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2010,39855,750000,777616.6666666666,-27616.666666666628,-3.6822222222222174,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10421099
Suzuki Mehran 2013 for sale in Islamabad," Suzuki Mehran For Sale – VIP Condition 
Model 2013
 Islamabad Number
 Colour: Demanding Grey
‍ Used by Government Officer
 Sirf Office se Ghar use hui hai
 Highlights:
 Brand New Tyres – Sirf 3 weeks old (Cost: Rs. 68,000)
 Engine Outclass – No Work Required
 Speaker System Installed – Zabardast Sound 
 Stylish Alloy Rims Installed
 Hissa (Suspension) Work: 10/10
🧽 Body Condition: Lush – Like New
 Reason for Sale: Upgrading the car

AC / Heater working 
 WhatsApp Available
 Price Slightly Negotiable on Spot
 Dekhne ke baad hi pasand ajayegi! 
 Location: Islamabad","Suzuki Mehran For Sale – VIP Condition Model 2013 Islamabad Number Colour: Demanding Grey ‍ Used by Government Officer Sirf Office se Ghar use hui hai Highlights: Brand New Tyres – Sirf 3 weeks old (Cost: Rs. 68,000) Engine Outclass – No Work Required Speaker System Installed – Zabardast Sound Stylish Alloy Rims Installed Hissa (Suspension) Work: 10/10 🧽 Body Condition: Lush – Like New Reason for Sale: Upgrading the car AC / Heater working WhatsApp Available Price Slightly Negotiable on Spot Dekhne ke baad hi pasand ajayegi! Location: Islamabad Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2013,10000,1150000,1177066.6666666667,-27066.666666666744,-2.353623188405804,https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-10486166
Suzuki Mehran 2006 for sale in Islamabad,"Mechanical 100% Ok tyres 75%
[redacted phone number]",Mechanical 100% Ok tyres 75% [redacted phone number] Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2006,50000,670000,696850.0,-26850.0,-4.007462686567164,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-islamabad-10388799
Suzuki Mehran 1999 for sale in Islamabad,Lightweight allow rims . Complete original file is availble . Driven on petrol throughout . Company fitted CNG. Just like a Zero Meter car. Never been into any accident. All taxes paid. kenwood speaker pair new seats,Lightweight allow rims . Complete original file is availble . Driven on petrol throughout . Company fitted CNG. Just like a Zero Meter car. Never been into any accident. All taxes paid. kenwood speaker pair new seats Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,1999,100000,540000,566620.0,-26620.0,-4.92962962962963,https://www.pakwheels.com/used-cars/suzuki-mehran-1999-for-sale-in-islamabad-10416293
Suzuki Mehran 2007 for sale in Islamabad,"Price is slightly negotiable. 680 fanal ha 
chaska party stay away",Price is slightly negotiable. 680 fanal ha chaska party stay away Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2007,9868,690000,716583.3333333334,-26583.333333333372,-3.8526570048309234,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-10356746
Suzuki Mehran 2004 for sale in Islamabad,"Mehran for sale . . 2004 model Lahore registered . 
6 lakh 20 hzar demand 
Complete file and card available own my name . 
Bio metric on the spot . 
Bahir Sy gari 60percent apnay genuine paint ma hai 
Engine room total genuine h
Engine  
Gear  
Tyre  
Hisay ka Kam recently krwaya h 9 hzar lgaaa kr . 
Betrry b achi condition ma h
Fuel average 17. . 18 deti h . indian corborator h 
Ek left side ka piller tyar huwa h bus . . Baki andr Sy genuine h gari
Baaki gari ma koi Kam honay Wala nai h . . just buy and drive  chaskaa party or dealer hazraat rabta na krein shukriyaa contact  kashif qammer gari Alipur nai abadi ma check ho sakti h sham 5 bajay k bad 
demand ma thori bhot kami peshi ho jaye giiii . 
phone nmbr zero double three one two six triple eight six three",Mehran for sale . . 2004 model Lahore registered . 6 lakh 20 hzar demand Complete file and card available own my name . Bio metric on the spot . Bahir Sy gari 60percent apnay genuine paint ma hai Engine room total genuine h Engine Gear Tyre Hisay ka Kam recently krwaya h 9 hzar lgaaa kr . Betrry b achi condition ma h Fuel average 17. . 18 deti h . indian corborator h Ek left side ka piller tyar huwa h bus . . Baki andr Sy genuine h gari Baaki gari ma koi Kam honay Wala nai h . . just buy and drive  chaskaa party or dealer hazraat rabta na krein shukriyaa contact  kashif qammer gari Alipur nai abadi ma check ho sakti h sham 5 bajay k bad demand ma thori bhot kami peshi ho jaye giiii . phone nmbr zero double three one two six triple eight six three Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2004,210000,620000,646527.7777777778,-26527.777777777752,-4.278673835125444,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-islamabad-10373177
Suzuki Mehran 2006 for sale in Islamabad,Inner totally genuine outer minor touchups.C.N.G working.,Inner totally genuine outer minor touchups.C.N.G working. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2006,100000,825000,851485.1833333333,-26485.18333333335,-3.210325252525254,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-islamabad-10454008
Suzuki Mehran 2017 for sale in Islamabad,"Model 2017
Lahore Registered
On own name
Complete File
A/c Working 
Alloy rims
Engine suspension perfect
Inner Total Genuine
Outer 3-4 piece Shower
Price negotiable on spot

Woofer, Hid, Rpm gauge not included","Model 2017 Lahore Registered On own name Complete File A/c Working Alloy rims Engine suspension perfect Inner Total Genuine Outer 3-4 piece Shower Price negotiable on spot Woofer, Hid, Rpm gauge not included Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2017,85000,1270000,1296463.3333333333,-26463.333333333256,-2.083727034120729,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-10461589
Suzuki Mehran 1989 for sale in Islamabad,taxi cab hai parvite colour krwa hai poshing new tyre new engine gari full oky LCD 2 speaker gari mein koi km nh Lana wla call Kara biometric Mila gai smart card Bana hua hai file excise mein hai,taxi cab hai parvite colour krwa hai poshing new tyre new engine gari full oky LCD 2 speaker gari mein koi km nh Lana wla call Kara biometric Mila gai smart card Bana hua hai file excise mein hai Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,1989,121212,380000,406283.3333333333,-26283.333333333314,-6.916666666666662,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-islamabad-10421040
Suzuki Mehran 2014 for sale in Islamabad,Lightweight allow rims .,Lightweight allow rims . Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2014,53177,1200000,1226216.6666666667,-26216.666666666744,-2.1847222222222284,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-islamabad-10457924
Suzuki Mehran 2000 for sale in Islamabad,"Outer shower , rest seal to seal genuine 
Urgent sale 
Only serious buyer may contact.","Outer shower , rest seal to seal genuine Urgent sale Only serious buyer may contact. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2000,123456,570000,596176.6666666666,-26176.666666666628,-4.5923976608187065,https://www.pakwheels.com/used-cars/suzuki-mehran-2000-for-sale-in-islamabad-10413798
Suzuki Mehran 2019 for sale in Islamabad,Alloy Rims. 100% maintained by dealership. All original documents are complete  . Call/SMS only during office hours please. All token taxes are paid for life . Non accidental. Urgently need to sellthe  car.,Alloy Rims. 100% maintained by dealership. All original documents are complete  . Call/SMS only during office hours please. All token taxes are paid for life . Non accidental. Urgently need to sellthe  car. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2019,53569,1630000,1656050.0,-26050.0,-1.5981595092024539,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-islamabad-10388349
Suzuki Mehran 2010 for sale in Islamabad,"Suzuki Mehran 2010 – White 

Model: 2010

Color: White

Minor touching, overall neat condition

Rust free body & floor

Hissa, gear in good condition

Alloy rims installed

Engine condition: 80%

Tyres condition: 80%

Fuel average: 15 km/l (city), 19–20 km/l (long)

Recently oil changed

Home used car

Lifetime token paid

Bio-metric available (transfer is must)

Selling due to an emergency

Serious buyers only. 

","Suzuki Mehran 2010 – White Model: 2010 Color: White Minor touching, overall neat condition Rust free body & floor Hissa, gear in good condition Alloy rims installed Engine condition: 80% Tyres condition: 80% Fuel average: 15 km/l (city), 19–20 km/l (long) Recently oil changed Home used car Lifetime token paid Bio-metric available (transfer is must) Selling due to an emergency Serious buyers only. Mention PakWheels.com when calling Seller to get a good deal",Islamabad,Suzuki,Mehran,2010,100000,920000,945946.6666666666,-25946.666666666628,-2.8202898550724593,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10483324
Suzuki Mehran 2006 for sale in Islamabad,"automatic door lock system installed 
company fitted Ac  install but not working Original return file is available . Complete service details available. Totally driven on petrol. Exchange option can be considered. Company fitted CNG. Just like a Zero Meter car. Never got into accident.",automatic door lock system installed company fitted Ac  install but not working Original return file is available . Complete service details available. Totally driven on petrol. Exchange option can be considered. Company fitted CNG. Just like a Zero Meter car. Never got into accident. Mention PakWheels.com when calling Seller to get a good deal,Islamabad,Suzuki,Mehran,2006,100000,725000,750872.1833333333,-25872.18333333335,-3.5685770114942548,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-islamabad-10437020
